mc_trial,method,variant,precision,recall,f1,accuracy,tp,tn,fp,fn
81,depth.FM,raw,0.21142857142857144,0.8222222222222222,0.33636363636363636,0.5133333333333333,37,117,138,8
81,depth.mode,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
81,depth.RT,raw,0.6666666666666666,0.8,0.7272727272727272,0.91,36,237,18,9
81,depth.RP,raw,0.3114754098360656,0.8444444444444444,0.45508982035928147,0.6966666666666667,38,171,84,7
81,depth.RPD,raw,0.8809523809523809,0.8222222222222222,0.8505747126436781,0.9566666666666667,37,250,5,8
81,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
81,WICMAD,deriv,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
82,depth.FM,raw,0.23423423423423423,0.5777777777777777,0.3333333333333333,0.6533333333333333,26,170,85,19
82,depth.mode,raw,0.9565217391304348,0.9777777777777777,0.967032967032967,0.99,44,253,2,1
82,depth.RT,raw,0.559322033898305,0.7333333333333333,0.6346153846153846,0.8733333333333333,33,229,26,12
82,depth.RP,raw,0.34146341463414637,0.6222222222222222,0.4409448818897638,0.7633333333333333,28,201,54,17
82,depth.RPD,raw,0.972972972972973,0.8,0.8780487804878049,0.9666666666666667,36,254,1,9
82,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
82,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
83,depth.FM,raw,0.3488372093023256,0.3333333333333333,0.3409090909090909,0.8066666666666666,15,227,28,30
83,depth.mode,raw,0.8490566037735849,1.0,0.9183673469387755,0.9733333333333334,45,247,8,0
83,depth.RT,raw,0.72,0.8,0.7578947368421052,0.9233333333333333,36,241,14,9
83,depth.RP,raw,0.3333333333333333,0.7333333333333333,0.45833333333333326,0.74,33,189,66,12
83,depth.RPD,raw,0.7115384615384616,0.8222222222222222,0.7628865979381444,0.9233333333333333,37,240,15,8
83,WICMAD,raw,1.0,0.13333333333333333,0.23529411764705882,0.87,6,255,0,39
83,WICMAD,deriv,0.5,0.022222222222222223,0.0425531914893617,0.85,1,254,1,44
84,depth.FM,raw,0.23809523809523808,0.8888888888888888,0.3755868544600939,0.5566666666666666,40,127,128,5
84,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
84,depth.RT,raw,0.7346938775510204,0.8,0.7659574468085106,0.9266666666666666,36,242,13,9
84,depth.RP,raw,0.3974358974358974,0.6888888888888889,0.5040650406504065,0.7966666666666666,31,208,47,14
84,depth.RPD,raw,0.8043478260869565,0.8222222222222222,0.8131868131868132,0.9433333333333334,37,246,9,8
84,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
84,WICMAD,deriv,0.9375,1.0,0.967741935483871,0.99,45,252,3,0
85,depth.FM,raw,0.24761904761904763,0.5777777777777777,0.3466666666666667,0.6733333333333333,26,176,79,19
85,depth.mode,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
85,depth.RT,raw,0.6326530612244898,0.6888888888888889,0.6595744680851063,0.8933333333333333,31,237,18,14
85,depth.RP,raw,0.27611940298507465,0.8222222222222222,0.4134078212290503,0.65,37,158,97,8
85,depth.RPD,raw,0.9230769230769231,0.8,0.8571428571428571,0.96,36,252,3,9
85,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
85,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
86,depth.FM,raw,0.21935483870967742,0.7555555555555555,0.34,0.56,34,134,121,11
86,depth.mode,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
86,depth.RT,raw,0.6065573770491803,0.8222222222222222,0.6981132075471698,0.8933333333333333,37,231,24,8
86,depth.RP,raw,0.46296296296296297,0.5555555555555556,0.505050505050505,0.8366666666666667,25,226,29,20
86,depth.RPD,raw,0.8,0.8,0.8000000000000002,0.94,36,246,9,9
86,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
86,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
87,depth.FM,raw,0.23943661971830985,0.7555555555555555,0.36363636363636365,0.6033333333333334,34,147,108,11
87,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
87,depth.RT,raw,0.6666666666666666,0.8888888888888888,0.761904761904762,0.9166666666666666,40,235,20,5
87,depth.RP,raw,0.4,0.7555555555555555,0.5230769230769231,0.7933333333333333,34,204,51,11
87,depth.RPD,raw,0.7647058823529411,0.8666666666666667,0.8125,0.94,39,243,12,6
87,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
87,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
88,depth.FM,raw,0.2755102040816326,0.6,0.3776223776223776,0.7033333333333334,27,184,71,18
88,depth.mode,raw,0.9545454545454546,0.9333333333333333,0.9438202247191012,0.9833333333333333,42,253,2,3
88,depth.RT,raw,0.639344262295082,0.8666666666666667,0.7358490566037736,0.9066666666666666,39,233,22,6
88,depth.RP,raw,0.3855421686746988,0.7111111111111111,0.5,0.7866666666666666,32,204,51,13
88,depth.RPD,raw,0.8837209302325582,0.8444444444444444,0.8636363636363636,0.96,38,250,5,7
88,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
88,WICMAD,deriv,0.5,1.0,0.6666666666666666,0.85,45,210,45,0
89,depth.FM,raw,0.2088607594936709,0.7333333333333333,0.3251231527093596,0.5433333333333333,33,130,125,12
89,depth.mode,raw,0.9347826086956522,0.9555555555555556,0.945054945054945,0.9833333333333333,43,252,3,2
89,depth.RT,raw,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,30,240,15,15
89,depth.RP,raw,0.39705882352941174,0.6,0.47787610619469023,0.8033333333333333,27,214,41,18
89,depth.RPD,raw,0.82,0.9111111111111111,0.8631578947368421,0.9566666666666667,41,246,9,4
89,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
89,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
90,depth.FM,raw,0.2571428571428571,0.6,0.36,0.68,27,177,78,18
90,depth.mode,raw,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766666666666667,42,251,4,3
90,depth.RT,raw,0.5285714285714286,0.8222222222222222,0.6434782608695652,0.8633333333333333,37,222,33,8
90,depth.RP,raw,0.336734693877551,0.7333333333333333,0.4615384615384615,0.7433333333333333,33,190,65,12
90,depth.RPD,raw,0.7254901960784313,0.8222222222222222,0.7708333333333334,0.9266666666666666,37,241,14,8
90,WICMAD,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
90,WICMAD,deriv,1.0,0.06666666666666667,0.125,0.86,3,255,0,42
91,depth.FM,raw,0.2736842105263158,0.5777777777777777,0.37142857142857144,0.7066666666666667,26,186,69,19
91,depth.mode,raw,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
91,depth.RT,raw,0.66,0.7333333333333333,0.6947368421052631,0.9033333333333333,33,238,17,12
91,depth.RP,raw,0.3076923076923077,0.8,0.4444444444444444,0.7,36,174,81,9
91,depth.RPD,raw,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.95,42,243,12,3
91,WICMAD,raw,1.0,0.9333333333333333,0.9655172413793104,0.99,42,255,0,3
91,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
92,depth.FM,raw,0.19617224880382775,0.9111111111111111,0.3228346456692914,0.4266666666666667,41,87,168,4
92,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
92,depth.RT,raw,0.7358490566037735,0.8666666666666667,0.7959183673469387,0.9333333333333333,39,241,14,6
92,depth.RP,raw,0.29285714285714287,0.9111111111111111,0.4432432432432433,0.6566666666666666,41,156,99,4
92,depth.RPD,raw,0.86,0.9555555555555556,0.9052631578947369,0.97,43,248,7,2
92,WICMAD,raw,0.5357142857142857,1.0,0.6976744186046512,0.87,45,216,39,0
92,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
93,depth.FM,raw,0.22727272727272727,0.5555555555555556,0.3225806451612903,0.65,25,170,85,20
93,depth.mode,raw,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.99,43,254,1,2
93,depth.RT,raw,0.7083333333333334,0.7555555555555555,0.7311827956989247,0.9166666666666666,34,241,14,11
93,depth.RP,raw,0.4117647058823529,0.6222222222222222,0.49557522123893805,0.81,28,215,40,17
93,depth.RPD,raw,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.9533333333333334,38,248,7,7
93,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
93,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
94,depth.FM,raw,0.17083333333333334,0.9111111111111111,0.28771929824561404,0.3233333333333333,41,56,199,4
94,depth.mode,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
94,depth.RT,raw,0.6346153846153846,0.7333333333333333,0.6804123711340205,0.8966666666666666,33,236,19,12
94,depth.RP,raw,0.2894736842105263,0.7333333333333333,0.4150943396226416,0.69,33,174,81,12
94,depth.RPD,raw,0.8648648648648649,0.7111111111111111,0.7804878048780488,0.94,32,250,5,13
94,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
94,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
95,depth.FM,raw,0.195,0.8666666666666667,0.3183673469387755,0.44333333333333336,39,94,161,6
95,depth.mode,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
95,depth.RT,raw,0.5263157894736842,0.8888888888888888,0.6611570247933884,0.8633333333333333,40,219,36,5
95,depth.RP,raw,0.33695652173913043,0.6888888888888889,0.45255474452554745,0.75,31,194,61,14
95,depth.RPD,raw,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.95,42,243,12,3
95,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
95,WICMAD,deriv,1.0,0.044444444444444446,0.0851063829787234,0.8566666666666667,2,255,0,43
96,depth.FM,raw,0.2125984251968504,0.6,0.3139534883720931,0.6066666666666667,27,155,100,18
96,depth.mode,raw,0.8823529411764706,1.0,0.9375,0.98,45,249,6,0
96,depth.RT,raw,0.5135135135135135,0.8444444444444444,0.6386554621848739,0.8566666666666667,38,219,36,7
96,depth.RP,raw,0.24719101123595505,0.9777777777777777,0.39461883408071746,0.55,44,121,134,1
96,depth.RPD,raw,0.711864406779661,0.9333333333333333,0.8076923076923076,0.9333333333333333,42,238,17,3
96,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
96,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
97,depth.FM,raw,0.1853932584269663,0.7333333333333333,0.2959641255605381,0.4766666666666667,33,110,145,12
97,depth.mode,raw,0.9,1.0,0.9473684210526316,0.9833333333333333,45,250,5,0
97,depth.RT,raw,0.5818181818181818,0.7111111111111111,0.64,0.88,32,232,23,13
97,depth.RP,raw,0.29508196721311475,0.8,0.43113772455089816,0.6833333333333333,36,169,86,9
97,depth.RPD,raw,0.8372093023255814,0.8,0.8181818181818183,0.9466666666666667,36,248,7,9
97,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
97,WICMAD,deriv,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
98,depth.FM,raw,0.3,0.5333333333333333,0.38400000000000006,0.7433333333333333,24,199,56,21
98,depth.mode,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
98,depth.RT,raw,0.6610169491525424,0.8666666666666667,0.7500000000000001,0.9133333333333333,39,235,20,6
98,depth.RP,raw,0.411214953271028,0.9777777777777777,0.5789473684210527,0.7866666666666666,44,192,63,1
98,depth.RPD,raw,0.9428571428571428,0.7333333333333333,0.8250000000000001,0.9533333333333334,33,253,2,12
98,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
98,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
99,depth.FM,raw,0.29347826086956524,0.6,0.39416058394160586,0.7233333333333334,27,190,65,18
99,depth.mode,raw,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.99,43,254,1,2
99,depth.RT,raw,0.68,0.7555555555555555,0.7157894736842104,0.91,34,239,16,11
99,depth.RP,raw,0.39759036144578314,0.7333333333333333,0.5156250000000001,0.7933333333333333,33,205,50,12
99,depth.RPD,raw,0.95,0.8444444444444444,0.8941176470588236,0.97,38,253,2,7
99,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
99,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
100,depth.FM,raw,0.1796116504854369,0.8222222222222222,0.2948207171314741,0.41,37,86,169,8
100,depth.mode,raw,0.9743589743589743,0.8444444444444444,0.9047619047619048,0.9733333333333334,38,254,1,7
100,depth.RT,raw,0.6666666666666666,0.7555555555555555,0.7083333333333334,0.9066666666666666,34,238,17,11
100,depth.RP,raw,0.2916666666666667,0.7777777777777778,0.42424242424242425,0.6833333333333333,35,170,85,10
100,depth.RPD,raw,0.7906976744186046,0.7555555555555555,0.7727272727272727,0.9333333333333333,34,246,9,11
100,WICMAD,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
100,WICMAD,deriv,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
